Seller,Seller URL,Business Name,Business Address,Brand,Product Name,Price (USD),Number of Ratings,Customer Rating,product url,Best Sellers Rank,Category Rank,Search input,Total Results,ASIN,Selected Size,Selected Size ASIN,Date Scraped,Week Scraped,Package Dimensions,Item model number,Department
Stadium Goods,https://www.amazon.com/sp?seller=AFW7WNX55N5K4,Stadium Enterprises LLC,"545 Fifth Avenue, Suite 602, NEW YORK, NY, 10017, US",Nike,Nike Women's Air Jordan 4 Shoes,,,4.4,https://www.amazon.com/JORDAN-RETRO-WHITE-ALUMINUM-BLUE-TINT-OIL/dp/B0F9FSVW6D/ref=sr_1_182?dib=eyJ2IjoiMSJ9.7nTRrGcdFRm2sl9FKD2FqZgJZndSEJL24m5jsDyYNj2mtFIW_gmswitC5_J_Bc9MDjM0N40IDN4a4hQn6J5brvOIkbdInrtGkwFiZOC1A3UXnyTv5wX6vT6D-o1FH2oW9DGA47Rt5Al28vzqRefL9AxUa4vQwdcqgvrklmdVttbrVdJ6tm1NYQBaYvKxsVb2RSqjN1G_UXOaYWv1Qc4syHClc5BcGLaE9lO0eCqT33OXY7C8avgKW58lI_9qQYX6NbKl2IguWu-VXD9Nrnsq4_Ibq_lN6lLNmCvMm2EMrvQ.vqeb_GL_XmEfDiTj8ydxNjhZK5hgtQvfGWMe9NoYXR8&dib_tag=se&keywords=Jordan+sneakers&qid=1768304250&sr=8-182&xpid=r9i7FXe0lZNKX,#183229 in Sports & Outdoors,#65 in Sports Fan Sneakers,Jordan sneakers,5000,B0F9FSVW6D,,,13-01-2026,12-01-2026,,AQ9129-103,unisex-adult
Stadium Goods,https://www.amazon.com/sp?seller=AFW7WNX55N5K4,Stadium Enterprises LLC,"545 Fifth Avenue, Suite 602, NEW YORK, NY, 10017, US",Nike,Air Jordan 4 Retro OG Big Kids' Shoes Black/Fire Red-Deep Royal Blue,216,,5,https://www.amazon.com/Jordan-Retro-Shoes-Black-Red-Deep/dp/B0FHJCQCL5/ref=sr_1_181?dib=eyJ2IjoiMSJ9.7nTRrGcdFRm2sl9FKD2FqZgJZndSEJL24m5jsDyYNj2mtFIW_gmswitC5_J_Bc9MDjM0N40IDN4a4hQn6J5brvOIkbdInrtGkwFiZOC1A3UXnyTv5wX6vT6D-o1FH2oW9DGA47Rt5Al28vzqRefL9AxUa4vQwdcqgvrklmdVttbrVdJ6tm1NYQBaYvKxsVb2RSqjN1G_UXOaYWv1Qc4syHClc5BcGLaE9lO0eCqT33OXY7C8avgKW58lI_9qQYX6NbKl2IguWu-VXD9Nrnsq4_Ibq_lN6lLNmCvMm2EMrvQ.vqeb_GL_XmEfDiTj8ydxNjhZK5hgtQvfGWMe9NoYXR8&dib_tag=se&keywords=Jordan+sneakers&qid=1768304250&sr=8-181&xpid=r9i7FXe0lZNKX,#354658 in Sports & Outdoors,#176 in Girls' Basketball Shoes,Jordan sneakers,5000,B0FHJCQCL5,,,13-01-2026,12-01-2026,,IB4171-003,unisex-child
Wise Sneakers,https://www.amazon.com/sp?seller=AEWQ7PKPGU0ZJ,Wise Industries LLC,"1745 W 5TH AVE STE C, EUGENE, OR, 97402-4318, US",Nike,Nike Women's WMNS Air Jordan 1 Low Sneaker,101,,4.4,https://www.amazon.com/JORDAN-WHITE-POWDER-BLUE-GUM-LIGHT/dp/B0DRWF7YY4/ref=sr_1_189?dib=eyJ2IjoiMSJ9.7nTRrGcdFRm2sl9FKD2FqZgJZndSEJL24m5jsDyYNj2mtFIW_gmswitC5_J_Bc9MDjM0N40IDN4a4hQn6J5brvOIkbdInrtGkwFiZOC1A3UXnyTv5wX6vT6D-o1FH2oW9DGA47Rt5Al28vzqRefL9AxUa4vQwdcqgvrklmdVttbrVdJ6tm1NYQBaYvKxsVb2RSqjN1G_UXOaYWv1Qc4syHClc5BcGLaE9lO0eCqT33OXY7C8avgKW58lI_9qQYX6NbKl2IguWu-VXD9Nrnsq4_Ibq_lN6lLNmCvMm2EMrvQ.vqeb_GL_XmEfDiTj8ydxNjhZK5hgtQvfGWMe9NoYXR8&dib_tag=se&keywords=Jordan+sneakers&qid=1768304250&sr=8-189&xpid=r9i7FXe0lZNKX,#477868 in Sports & Outdoors,#327 in Sports Fan Sneakers,Jordan sneakers,5000,B0DRWF7YY4,9,B0DRWF7YY4,13-01-2026,12-01-2026,,DV0990-111,womens
SF0 Athletics,https://www.amazon.com/sp?seller=A2TVRE2CB5TELZ,ATHLETIC PRO DEALS INC.,"300 Delaware Ave. Suite 210-511, WILMINGTON, DE, 19801, US",Jordan,Jordan 11 Retro Low Ie,,,4.8,https://www.amazon.com/dp/B0BJ7HPMBM,"#1862878 in Clothing, Shoes & Jewelry",#1135 in Men's Basketball Shoes,Jordan sneakers,5000,B0BJ7HPMBM,8.5,B0BJ7HPMBM,13-01-2026,12-01-2026,,919712,mens
Apex Trading NY Inc,https://www.amazon.com/sp?seller=AQGMR6U0SQRTP,APEX TRADING NY INC,"3280 SUNRISE HWY, STE 184, WANTAGH, NEW YORK, 11793, US",AIR JORDAN,AIR JORDAN 3 RETRO TD,79,,5,https://www.amazon.com/AIR-JORDAN-3-RETRO-TD/dp/B0DVBLY271/ref=sr_1_188?dib=eyJ2IjoiMSJ9.7nTRrGcdFRm2sl9FKD2FqZgJZndSEJL24m5jsDyYNj2mtFIW_gmswitC5_J_Bc9MDjM0N40IDN4a4hQn6J5brvOIkbdInrtGkwFiZOC1A3UXnyTv5wX6vT6D-o1FH2oW9DGA47Rt5Al28vzqRefL9AxUa4vQwdcqgvrklmdVttbrVdJ6tm1NYQBaYvKxsVb2RSqjN1G_UXOaYWv1Qc4syHClc5BcGLaE9lO0eCqT33OXY7C8avgKW58lI_9qQYX6NbKl2IguWu-VXD9Nrnsq4_Ibq_lN6lLNmCvMm2EMrvQ.vqeb_GL_XmEfDiTj8ydxNjhZK5hgtQvfGWMe9NoYXR8&dib_tag=se&keywords=Jordan+sneakers&qid=1768304250&sr=8-188&xpid=r9i7FXe0lZNKX,,,Jordan sneakers,5000,B0DVBLY271,,,13-01-2026,12-01-2026,,DM0968 001,baby-boys
Fai Distribution Co.,https://www.amazon.com/sp?seller=A6GPX84QEE9AH,Joshua Faiola,"977 E Maple St, Palmyra, PA, 17078-2816, US",Nike,Air Jordan 1 Low Women's Shoes (Sail/Off Noir/Light Smoke Grey/Soft Pearl),,,4.5,https://www.amazon.com/dp/B0FMS19RT1,"#1790063 in Clothing, Shoes & Jewelry",#12128 in Women's Fashion Sneakers,Jordan sneakers,5000,B0FMS19RT1,8.5,B0FMS19RT1,13-01-2026,12-01-2026,,IH7323-100,womens
Plain Gear,https://www.amazon.com/sp?seller=A1ME9LZAEMLUMT,"Letusto, Inc","23B Roland Ave., MOUNT LAUREL, NJ, 08054, US",AIR JORDAN,preschool jordan 1 low alt (pink foam/fire red),74.62,,5,https://www.amazon.com/dp/B0F343NBVW,#532312 in Sports & Outdoors,#363 in Sports Fan Sneakers,Jordan sneakers,5000,B0F343NBVW,11 Little Kid,B0F343NBVW,13-01-2026,12-01-2026,,DR9748-661,unisex-child
Revel Commerce,https://www.amazon.com/sp?seller=A1PKYT90J02XDY,Revel Enterprises Inc,"PO BOX 290488, Brooklyn, NY, 11229, US",Nike,NIKE Jordan Pro Strong Big Kids' Shoes Grade School DC7911-105,141.95,,5,https://www.amazon.com/dp/B0CLSJPX8V,"#1662135 in Clothing, Shoes & Jewelry",#492 in Boys' Basketball Shoes,Jordan sneakers,5000,B0CLSJPX8V,5 Big Kid,B0CLSJPX8V,13-01-2026,12-01-2026,,DC7911-061,boys
Fashion Footwear,https://www.amazon.com/sp?seller=A2LZO1DGHI8M8V,Ahmed Investments Inc,"145 South Fairway Drive, NORTH SALT LAKE, UT, 84054, US",Jordan,"Jordan Spizike Low SE Men's Shoes (IM7425-100, White/Varsity Red/Black/Sail)",163.03,,5,https://www.amazon.com/dp/B0FQ7K3LCJ,"#603582 in Clothing, Shoes & Jewelry",#333 in Men's Basketball Shoes,Jordan sneakers,5000,B0FQ7K3LCJ,8,B0FQ7K3LCJ,13-01-2026,12-01-2026,,IM7425-100,mens
Stadium Goods,https://www.amazon.com/sp?seller=AFW7WNX55N5K4,Stadium Enterprises LLC,"545 Fifth Avenue, Suite 602, NEW YORK, NY, 10017, US",Jordan,Nike Men's Air Jordan 1 MID SE Black/White/Gold 852542-007 Size:,,,4.6,https://www.amazon.com/dp/B07P5FRD5D,"#1574988 in Clothing, Shoes & Jewelry",#922 in Men's Basketball Shoes,Jordan sneakers,5000,B07P5FRD5D,9,B07P5FRD5D,13-01-2026,12-01-2026,,852542-007,mens
CIRCLECITYBC,https://www.amazon.com/sp?seller=APABWN29WFVEH,THREADKIX LLC,"8536 Friendship Lane, INDIANAPOLIS, IN, 46217, US",Jordan,"Jordan Air 1 Mid Women's Shoes (BQ6472-021, Phantom/Gum Light Brown/White)",109.95,,4.3,https://www.amazon.com/dp/B0DJ9TCT4W,"#470117 in Clothing, Shoes & Jewelry",#107 in Women's Basketball Shoes,Jordan sneakers,5000,B0DJ9TCT4W,8.5,B0DJ9TCT4W,13-01-2026,12-01-2026,,BQ6472-021,
ajoffers,https://www.amazon.com/sp?seller=A1ECTX2H5AI818,AJOffers,"17 Hawk Road, Lawrence Township, New Jersey, 08648, US",Nike,Jordan Mens Air 1 Low,196,,4.4,https://www.amazon.com/Jordan-Mens-Golf-DD9315-Shadow/dp/B09QZ7YR33/ref=sr_1_205?dib=eyJ2IjoiMSJ9.dFayQQBNmOgDSqz_sNvsh_9OvA-q0bTRJJUBJADt2FTUwf4N24i7DzR9Rp2bjmdkAOt3XpMUsQe15oXKlHAaIdodVWjVAQVj0oOXpnBqxil4BlGoKAZPbd2gGKBBzpU0g13nVWm6QqAYTXtmdsSS2f8zr9cOtderS0NoJKT4Y9zzugClk_3k1TYs4bDh1Sh-WBlniKDkX2dGETrbK1M-r5Bqw3KYbOjozD8_1FhrYgJjaFlpSgKntffZv9_0GX9Kj5gY3riBX215v1REsXiDw323G9AriryvrGRRIVcDGfU.rWHgF8DSphTMMRjkhml7NeoSuVWXSgdG9wobb-Pm8xQ&dib_tag=se&keywords=Jordan+sneakers&qid=1768304263&sr=8-205&xpid=r9i7FXe0lZNKX,"#94083 in Clothing, Shoes & Jewelry",#229 in Men's Basketball Shoes,Jordan sneakers,5000,B09QZ7YR33,,,13-01-2026,12-01-2026,12 x 8 x 3.5 inches; 1.5 Pounds,553558 174,mens
Cactus Kicks,https://www.amazon.com/sp?seller=A2L1YEBP7B8ES1,Francisco Davila,"4830 Pagosa Springs Dr, Las Vegas, NEVADA, 89139-5773, US",Nike,Jordan 6 Rings,168.62,,4.7,https://www.amazon.com/dp/B07QB9PKG8,"#1256629 in Clothing, Shoes & Jewelry",#733 in Men's Basketball Shoes,Jordan sneakers,5000,B07QB9PKG8,7,B07QB9PKG8,13-01-2026,12-01-2026,,322992-062,mens
SF0 Athletics,https://www.amazon.com/sp?seller=A2TVRE2CB5TELZ,ATHLETIC PRO DEALS INC.,"300 Delaware Ave. Suite 210-511, WILMINGTON, DE, 19801, US",Nike,Nike Men's Jordan Luka 2 Low-Top Sneakers,129.9,,4.6,https://www.amazon.com/dp/B0FG2FDQSD,"#356511 in Clothing, Shoes & Jewelry",#160 in Women's Basketball Shoes,Jordan sneakers,5000,B0FG2FDQSD,10 Women/8.5 Men,B0FG2FDQSD,13-01-2026,12-01-2026,,DX8733-005,mens
KAVMSH,https://www.amazon.com/sp?seller=A2H1JD33RD3F7I,KAVMSH LLC,"2757 e riata alley, EAGLE MOUNTAIN, UT, 84005, US",Nike,Jordan Spizike Low Men's Shoes (White/Desert Camo/Sail/Fire Red),155,,5,https://www.amazon.com/dp/B0FHC12XL8,"#796677 in Clothing, Shoes & Jewelry",#4433 in Men's Fashion Sneakers,Jordan sneakers,5000,B0FHC12XL8,9,B0FHC12XL8,13-01-2026,12-01-2026,,FQ1759-105,mens
Kix n Gigglez,https://www.amazon.com/sp?seller=AHW7RB44GV5NS,ZILINSKI LLC,"7001 anpesil dr, g5b, north bergen, NJ, 07047, US",Jordan,"JORDAN 4 RETRO (TD) ""PURE PLATINUM""",70,,5,https://www.amazon.com/dp/B0DN8X7Q5L,#419085 in Sports & Outdoors,#273 in Sports Fan Sneakers,Jordan sneakers,5000,B0DN8X7Q5L,2 Toddler,B0DN8X7Q5L,13-01-2026,12-01-2026,,FZ8584 070,baby-boys
Time for Deals,https://www.amazon.com/sp?seller=A27ID6XD9I40WB,"Enego, Inc","1152 Lake Baldwin Ln, Orlando, Florida, 32814, US",AIR JORDAN,"AIR JORDAN LOW PRM ""PALE IVORY/BAROQUE BROWN-OFF NOIR""",,,3.5,https://www.amazon.com/AIR-JORDAN-IVORY-BAROQUE-BROWN-OFF/dp/B0F68KYBQ2/ref=sr_1_252?dib=eyJ2IjoiMSJ9.SDGmn27PrylxO_hXsLq3s19UUhdaej0SmCQ0VT_Vz3RXZhW440b1XfiUSmOOyfzsSwz9tVCQcHggdjxByg7TCo-58W1Z2OGxIC-vND6JsggeMf9evW0Ttn3UosbDGsPtKu-fYQp1MRwPqBSOHiBblcjD1PR5RF6r7xLGKvb4d-Flp-buwRRRZoOkZhBZX1WuZZNvImi1xewGXJFnCGdsj5ViDRwQjf9uxIpovEapaGM-YevJfq4Ojl929r1qyCJv9EJObyPj6-9CGUJ-0Fojh4tF-1B52Sef4CUWl9nvZEc.7Kvo441k1uh5dfbfezj1DM8FSzr4vSzHhj3CpwIcF28&dib_tag=se&keywords=Jordan+sneakers&qid=1768304275&sr=8-252&xpid=r9i7FXe0lZNKX,#557897 in Sports & Outdoors,#388 in Sports Fan Sneakers,Jordan sneakers,5000,B0F68KYBQ2,,,13-01-2026,12-01-2026,,,mens
Stadium Goods,https://www.amazon.com/sp?seller=AFW7WNX55N5K4,Stadium Enterprises LLC,"545 Fifth Avenue, Suite 602, NEW YORK, NY, 10017, US",Nike,Jordan Retro 12 - Boys' Grade School (White/Taxi/Black),205.99,,5,https://www.amazon.com/dp/B0G318JRZZ,"#1215838 in Clothing, Shoes & Jewelry",#2697 in Boys' Sneakers,Jordan sneakers,5000,B0G318JRZZ,3.5 Big Kid,B0G318JRZZ,13-01-2026,12-01-2026,,153265-117,boys
Skyway Select,https://www.amazon.com/sp?seller=A1CZFWQYX1NSHX,Sea Breeze Collective LLC,"13709 Chestersall Dr., Tampa, FL, 33624, US",,"Jordan Spizike Low Big Kids' Shoes (HJ9022-100, White/Black-Metallic Gold-SAIL)",,,,https://www.amazon.com/dp/B0DJDPXCQC,"#1102328 in Clothing, Shoes & Jewelry",#349 in Boys' Basketball Shoes,Jordan sneakers,5000,B0DJDPXCQC,6 Big Kid,B0DJDPXCQC,13-01-2026,12-01-2026,14 x 9 x 5 inches; 1.2 Pounds,HJ9022-100,unisex-child
Kix n Gigglez,https://www.amazon.com/sp?seller=AHW7RB44GV5NS,ZILINSKI LLC,"7001 anpesil dr, g5b, north bergen, NJ, 07047, US",Nike,Jordan 12 Retro 'Melo' University Blue/White (CT8013 112) Size 12.5,,,5,https://www.amazon.com/Jordan-Retro-University-CT8013-112/dp/B0F9TX9M17/ref=sr_1_262?dib=eyJ2IjoiMSJ9.SDGmn27PrylxO_hXsLq3s19UUhdaej0SmCQ0VT_Vz3RXZhW440b1XfiUSmOOyfzsSwz9tVCQcHggdjxByg7TCo-58W1Z2OGxIC-vND6JsggeMf9evW0Ttn3UosbDGsPtKu-fYQp1MRwPqBSOHiBblcjD1PR5RF6r7xLGKvb4d-Flp-buwRRRZoOkZhBZX1WuZZNvImi1xewGXJFnCGdsj5ViDRwQjf9uxIpovEapaGM-YevJfq4Ojl929r1qyCJv9EJObyPj6-9CGUJ-0Fojh4tF-1B52Sef4CUWl9nvZEc.7Kvo441k1uh5dfbfezj1DM8FSzr4vSzHhj3CpwIcF28&dib_tag=se&keywords=Jordan+sneakers&qid=1768304275&sr=8-262&xpid=r9i7FXe0lZNKX,"#1971921 in Clothing, Shoes & Jewelry",#1218 in Men's Basketball Shoes,Jordan sneakers,5000,B0F9TX9M17,,,13-01-2026,12-01-2026,,CT8013 112,mens
Stadium Goods,https://www.amazon.com/sp?seller=AFW7WNX55N5K4,Stadium Enterprises LLC,"545 Fifth Avenue, Suite 602, NEW YORK, NY, 10017, US",Nike,Nike Men's Air Jordan 6 Retro Sneaker,189,,4.7,https://www.amazon.com/dp/B0D9KLWWMH,"#441476 in Clothing, Shoes & Jewelry",#256 in Men's Basketball Shoes,Jordan sneakers,5000,B0D9KLWWMH,7.5,B0D9KLWWMH,13-01-2026,12-01-2026,,,mens
SOLESTOCK,https://www.amazon.com/sp?seller=A31BT676TBX93T,SOLE STOCK LLC,"2234 Distribution Circle, Silver Spring, MD, 20910, US",Nike,"W AIR JORDAN 1 MID ""SAIL/PINK SALT-GUAVA ICE-MUSLIN""",95.62,,4.7,https://www.amazon.com/dp/B0DVJ1G8DZ,"#812644 in Clothing, Shoes & Jewelry",#326 in Women's Basketball Shoes,Jordan sneakers,5000,B0DVJ1G8DZ,5,B0DVJ1G8DZ,13-01-2026,12-01-2026,,BQ6472-109,womens
Touch of Fragrance,https://www.amazon.com/sp?seller=A25ICLGRNFID0G,Elicia M Walsh,"8809 MCELROY RD, KANSAS CITY, MO, 64134-3454, US",AIR JORDAN,Retro Cherry Air Jordan 11,,,4.4,https://www.amazon.com/Jordan-Mens-CT8012-Cherry-2022/dp/B0BJS3RP3H/ref=sr_1_267?dib=eyJ2IjoiMSJ9.SDGmn27PrylxO_hXsLq3s19UUhdaej0SmCQ0VT_Vz3RXZhW440b1XfiUSmOOyfzsSwz9tVCQcHggdjxByg7TCo-58W1Z2OGxIC-vND6JsggeMf9evW0Ttn3UosbDGsPtKu-fYQp1MRwPqBSOHiBblcjD1PR5RF6r7xLGKvb4d-Flp-buwRRRZoOkZhBZX1WuZZNvImi1xewGXJFnCGdsj5ViDRwQjf9uxIpovEapaGM-YevJfq4Ojl929r1qyCJv9EJObyPj6-9CGUJ-0Fojh4tF-1B52Sef4CUWl9nvZEc.7Kvo441k1uh5dfbfezj1DM8FSzr4vSzHhj3CpwIcF28&dib_tag=se&keywords=Jordan+sneakers&qid=1768304275&sr=8-267&xpid=r9i7FXe0lZNKX,"#2110631 in Clothing, Shoes & Jewelry",#12002 in Men's Fashion Sneakers,Jordan sneakers,5000,B0BJS3RP3H,12,B0BJS3RP3H,13-01-2026,12-01-2026,,,Adult/Unisex
Wise Sneakers,https://www.amazon.com/sp?seller=AEWQ7PKPGU0ZJ,Wise Industries LLC,"1745 W 5TH AVE STE C, EUGENE, OR, 97402-4318, US",Nike,Air Jordan 8 Retro Aqua Grade School Lifestyle Shoes (Black/Multi Color/Bright Concord/Multi Color),212.29,,,https://www.amazon.com/Jordan-School-Lifestyle-Bright-Concord/dp/B0FV9YLGW7/ref=sr_1_244?dib=eyJ2IjoiMSJ9.SDGmn27PrylxO_hXsLq3s19UUhdaej0SmCQ0VT_Vz3RXZhW440b1XfiUSmOOyfzsSwz9tVCQcHggdjxByg7TCo-58W1Z2OGxIC-vND6JsggeMf9evW0Ttn3UosbDGsPtKu-fYQp1MRwPqBSOHiBblcjD1PR5RF6r7xLGKvb4d-Flp-buwRRRZoOkZhBZX1WuZZNvImi1xewGXJFnCGdsj5ViDRwQjf9uxIpovEapaGM-YevJfq4Ojl929r1qyCJv9EJObyPj6-9CGUJ-0Fojh4tF-1B52Sef4CUWl9nvZEc.7Kvo441k1uh5dfbfezj1DM8FSzr4vSzHhj3CpwIcF28&dib_tag=se&keywords=Jordan+sneakers&qid=1768304275&sr=8-244&xpid=r9i7FXe0lZNKX,,,Jordan sneakers,5000,B0FV9YLGW7,,,13-01-2026,12-01-2026,,305368-006,boys
east fashion inc,https://www.amazon.com/sp?seller=A2MUST8Q0IX270,East Fashion USA INC,"1843 CENTRAL AVE, 168, ALBANY, NY, 12205, US",Nike,Nike Air Jordan 1 Low GS Boys Shoes,,,4.1,https://www.amazon.com/dp/B09KT7M5F6,"#1219325 in Clothing, Shoes & Jewelry",#493 in Boys' Basketball Shoes,Jordan sneakers,5000,B09KT7M5F6,5.5 Big Kid,B09KT7M5F6,13-01-2026,12-01-2026,,,boys
Kix n Gigglez,https://www.amazon.com/sp?seller=AHW7RB44GV5NS,ZILINSKI LLC,"7001 anpesil dr, g5b, north bergen, NJ, 07047, US",Jordan,"Jordan Air Jordan 1 Mid SE in White, Cool Grey, and Med Grey",90,,5,https://www.amazon.com/dp/B0DXCQQSXJ,#467891 in Sports & Outdoors,#318 in Sports Fan Sneakers,Jordan sneakers,5000,B0DXCQQSXJ,11 Little Kid,B0DXCQQSXJ,13-01-2026,12-01-2026,,DQ8424 103,boys
NATURAL SHOES,https://www.amazon.com/sp?seller=A3211FPPS63ST7,"LETUSTO, INC.","23B Roland Ave., Mt Laurel, NJ, 08054, US",Nike,Nike Kids' Air Jordan Low Alt Shoes,89,,4.6,https://www.amazon.com/Little-Kids-Jordan-Shoes-DR9748/dp/B0DSNY2MFX/ref=sr_1_276?dib=eyJ2IjoiMSJ9.SDGmn27PrylxO_hXsLq3s19UUhdaej0SmCQ0VT_Vz3RXZhW440b1XfiUSmOOyfzsSwz9tVCQcHggdjxByg7TCo-58W1Z2OGxIC-vND6JsggeMf9evW0Ttn3UosbDGsPtKu-fYQp1MRwPqBSOHiBblcjD1PR5RF6r7xLGKvb4d-Flp-buwRRRZoOkZhBZX1WuZZNvImi1xewGXJFnCGdsj5ViDRwQjf9uxIpovEapaGM-YevJfq4Ojl929r1qyCJv9EJObyPj6-9CGUJ-0Fojh4tF-1B52Sef4CUWl9nvZEc.7Kvo441k1uh5dfbfezj1DM8FSzr4vSzHhj3CpwIcF28&dib_tag=se&keywords=Jordan+sneakers&qid=1768304275&sr=8-276&xpid=r9i7FXe0lZNKX,"#176440 in Clothing, Shoes & Jewelry",#43 in Girls' Basketball Shoes,Jordan sneakers,5000,B0DSNY2MFX,,,13-01-2026,12-01-2026,,BQ6066066,boys
SNKR Paradise,https://www.amazon.com/sp?seller=A1HUBJ4H8FIZG0,Jonathan Wiechman,"13265 WELLESLEY DR, PICKERINGTON, OH, 43147-8312, US",Nike,Nike Jordan Women's 1 Retro HI OG Shoes,160,,4.5,https://www.amazon.com/Jordan-Womens-Brown-White-FD2596-021/dp/B0D69KMNXZ/ref=sr_1_278?dib=eyJ2IjoiMSJ9.SDGmn27PrylxO_hXsLq3s19UUhdaej0SmCQ0VT_Vz3RXZhW440b1XfiUSmOOyfzsSwz9tVCQcHggdjxByg7TCo-58W1Z2OGxIC-vND6JsggeMf9evW0Ttn3UosbDGsPtKu-fYQp1MRwPqBSOHiBblcjD1PR5RF6r7xLGKvb4d-Flp-buwRRRZoOkZhBZX1WuZZNvImi1xewGXJFnCGdsj5ViDRwQjf9uxIpovEapaGM-YevJfq4Ojl929r1qyCJv9EJObyPj6-9CGUJ-0Fojh4tF-1B52Sef4CUWl9nvZEc.7Kvo441k1uh5dfbfezj1DM8FSzr4vSzHhj3CpwIcF28&dib_tag=se&keywords=Jordan+sneakers&qid=1768304275&sr=8-278&xpid=r9i7FXe0lZNKX,"#1743931 in Clothing, Shoes & Jewelry",#12428 in Women's Fashion Sneakers,Jordan sneakers,5000,B0D69KMNXZ,10,B0D69KMNXZ,13-01-2026,12-01-2026,,FD2596 021,womens
ANI COMMERCE,https://www.amazon.com/sp?seller=A2R04QTOH6NY8S,ANI COMMERCE LLC,"1207 Delaware Ave, #2991, Wilmington, DE, 19806, US",Jordan,Jordan Boy's 4 Retro (Little Kid),,,4.6,https://www.amazon.com/dp/B0D5VYNS4C,"#709972 in Clothing, Shoes & Jewelry",#190 in Boys' Basketball Shoes,Jordan sneakers,5000,B0D5VYNS4C,11.5 Little Kid,B0D5VYNS4C,13-01-2026,12-01-2026,,BQ7669 141,boys
R&M Whole Sale,https://www.amazon.com/sp?seller=A3DUXIOXOAVK0K,Rany Mamiza,"1736 Poinciana Dr, El Cajon, CA, 92021, US",Nike,Air Jordan 1 Low Men's Shoes (Sail/Blue Chill/Hot Lava/Blue Void),127.29,,5,https://www.amazon.com/dp/B0G3167NV8,"#340988 in Clothing, Shoes & Jewelry",#192 in Men's Basketball Shoes,Jordan sneakers,5000,B0G3167NV8,8,B0G3167NV8,13-01-2026,12-01-2026,,553558-149,mens
Stadium Goods,https://www.amazon.com/sp?seller=AFW7WNX55N5K4,Stadium Enterprises LLC,"545 Fifth Avenue, Suite 602, NEW YORK, NY, 10017, US",Jordan,Jordan Big Kid's 4 Retro 'Cave Stone' (IB4171 200),,,5,https://www.amazon.com/dp/B0FT726PGV,"#609737 in Clothing, Shoes & Jewelry",#166 in Boys' Basketball Shoes,Jordan sneakers,5000,B0FT726PGV,3.5 Big Kid,B0FT726PGV,13-01-2026,12-01-2026,,IB4171 200,boys
Ever Onwards Store,https://www.amazon.com/sp?seller=AF4GO035LHAA2,Ever Onwards LLC,"220 CAMPUS LN STE 140, FAIRFIELD, CA, 94534-2001, US",Jordan,"Jordan 6 Rings Mens Shoes (322992-124, White/Midnight Navy/Neutral Grey)",190,,4.4,https://www.amazon.com/dp/B0F41WZLGC,"#321792 in Clothing, Shoes & Jewelry",#1654 in Men's Fashion Sneakers,Jordan sneakers,5000,B0F41WZLGC,8,B0F41WZLGC,13-01-2026,12-01-2026,,322992-124,
Cactus Kicks,https://www.amazon.com/sp?seller=A2L1YEBP7B8ES1,Francisco Davila,"4830 Pagosa Springs Dr, Las Vegas, NEVADA, 89139-5773, US",,Jordan 1 Mid Men's SE,,,,https://www.amazon.com/dp/B0DYZ17QM6,#543909 in Sports & Outdoors,#373 in Sports Fan Sneakers,Jordan sneakers,5000,B0DYZ17QM6,,,13-01-2026,12-01-2026,,HF3216-102,mens
Stadium Goods,https://www.amazon.com/sp?seller=AFW7WNX55N5K4,Stadium Enterprises LLC,"545 Fifth Avenue, Suite 602, NEW YORK, NY, 10017, US",AIR JORDAN,Iridescent Men's Air Jordan 1 Mid SE Phantom,166,,,https://www.amazon.com/Air-Jordan-Phantom-Iridescent-Mens/dp/B0FPGV5YBN/ref=sr_1_285?dib=eyJ2IjoiMSJ9.SDGmn27PrylxO_hXsLq3s19UUhdaej0SmCQ0VT_Vz3RXZhW440b1XfiUSmOOyfzsSwz9tVCQcHggdjxByg7TCo-58W1Z2OGxIC-vND6JsggeMf9evW0Ttn3UosbDGsPtKu-fYQp1MRwPqBSOHiBblcjD1PR5RF6r7xLGKvb4d-Flp-buwRRRZoOkZhBZX1WuZZNvImi1xewGXJFnCGdsj5ViDRwQjf9uxIpovEapaGM-YevJfq4Ojl929r1qyCJv9EJObyPj6-9CGUJ-0Fojh4tF-1B52Sef4CUWl9nvZEc.7Kvo441k1uh5dfbfezj1DM8FSzr4vSzHhj3CpwIcF28&dib_tag=se&keywords=Jordan+sneakers&qid=1768304275&sr=8-285&xpid=r9i7FXe0lZNKX,"#2341047 in Clothing, Shoes & Jewelry",#13130 in Men's Fashion Sneakers,Jordan sneakers,5000,B0FPGV5YBN,,,13-01-2026,12-01-2026,,,mens
