platform,source_category,Category,normalized_Brand,product_family,Product Name,product_title,Price (USD),Price (USD),price_valid,raw_condition,normalized_condition,raw_sku,Normalized SKU,Total Items Sold (Product),Location of Product,Seller Name,Product URL,Positive Review Percentage % (seller),Number of Reviews (seller),demo_priority_flag,demo_priority_score,demo_eligible,Brand,Product Name,Condition,Location
ebay,Nike sneakers,Sneakers,Nike,Nike Sneakers,RARE NIKE KD Cool Grey Igloo 2017 Men's Sz 13 Basketball Shoes 897815-002,RARE NIKE KD Cool Grey Igloo 2017 Men's Sz 13 Basketball Shoes 897815-002,79.99,79.99,True,Pre-owned - Excellent,Used - Excellent,897815-002,897815-002,,Torrance,SoCalResellz,https://www.ebay.com/itm/147090347450,100,936,0,0,False,Nike,Rare Nike Kd Cool Grey Igloo 2017 Men'S Sz 13 Basketball Shoes 897815-002,Very Good / Like New,Torrance
ebay,Nike sneakers,Sneakers,Nike,Nike Sneakers,Nike Tiempo Legend 10 Elite FG Mens 8 Shadow Pack Black Soccer Cleats DV4328 002,Nike Tiempo Legend 10 Elite FG Mens 8 Shadow Pack Black Soccer Cleats DV4328 002,124.99,124.99,True,New with box,New,DV4328,DV4328,1,West Harrison,SNKRSNV,https://www.ebay.com/itm/197912048707,100,7931,0,0.004,False,Nike,Nike Tiempo Legend 10 Elite Fg Mens 8 Shadow Pack Black Soccer Cleats Dv4328 002,New / Unworn,West Harrison
ebay,Nike sneakers,Sneakers,Nike,Nike Sneakers,Nike Ja 3 Grade School Price of Admission IB4773-600 Youth Size,Nike Ja 3 Grade School Price of Admission IB4773-600 Youth Size,205,205,True,New with box,New,IB4773-600,IB4773-600,60,Westville,swaxbox,https://www.ebay.com/itm/205692532987,100,31140,0,0.24,False,Nike,Nike Ja 3 Grade School Price Of Admission Ib4773-600 Youth Size,New / Unworn,Westville
ebay,Nike sneakers,Sneakers,Nike,Nike Sneakers,Nike Zoom Javelin Elite 3 Electric Pack FV2332-900 Mens Size 8-11.5,Nike Zoom Javelin Elite 3 Electric Pack FV2332-900 Mens Size 8-11.5,12497,12497,True,New without box,New - No Box,FV2332-900,FV2332-900,,,Double-700,https://www.ebay.com/itm/388213722283,99.8,1287,0,0,False,Nike,Nike Zoom Javelin Elite 3 Electric Pack Fv2332-900 Mens Size 8-11.5,New Without Box,
ebay,Nike sneakers,Sneakers,Nike,Nike Sneakers,Nike Air Max Pulse Black Pure Platinum DR0453-005,Nike Air Max Pulse Black Pure Platinum DR0453-005,122,122,True,New with box,New,DR0453-005,DR0453-005,1,HONG KONG,ALL IN Domain,https://www.ebay.com/itm/397232786706,99.3,1617,0,0.004,False,Nike,Nike Air Max Pulse Black Pure Platinum Dr0453-005,New / Unworn,Hong Kong
ebay,Nike sneakers,Sneakers,Nike,Nike Sneakers,*Nike Shox R4 USA Midnight Navy Red White HQ1988 400 NEW Men's Authentic,*Nike Shox R4 USA Midnight Navy Red White HQ1988 400 NEW Men's Authentic,139.97,139.97,True,New with box,New,HQ1988,HQ1988,1,Anderson,KNZapparel,https://www.ebay.com/itm/286983407422,99.9,4206,0,0.004,False,Nike,*Nike Shox R4 Usa Midnight Navy Red White Hq1988 400 New Men'S Authentic,New / Unworn,Anderson
ebay,Nike sneakers,Sneakers,Nike,Nike Sneakers,Nike Air Max Plus Light Photography Mens Size 10.5 Sport Red Mandarin DZ3531 600,Nike Air Max Plus Light Photography Mens Size 10.5 Sport Red Mandarin DZ3531 600,95.98,95.98,True,New with box,New,DZ3531,DZ3531,2,Fairfield,Kicksneak,https://www.ebay.com/itm/387037503971,99.8,2034,0,0.008,False,Nike,Nike Air Max Plus Light Photography Mens Size 10.5 Sport Red Mandarin Dz3531 600,New / Unworn,Fairfield
ebay,Nike sneakers,Sneakers,Nike,Nike Sneakers,Nike P-6000 White / Dusty Cactus CD6404-103 Men's,Nike P-6000 White / Dusty Cactus CD6404-103 Men's,112,112,True,New with box,New,CD6404-103,CD6404-103,4,Greenvale,NY Online Outlet,https://www.ebay.com/itm/388349309068,99.2,1533,0,0.016,False,Nike,Nike P-6000 White / Dusty Cactus Cd6404-103 Men'S,New / Unworn,Greenvale
ebay,Nike sneakers,Sneakers,Nike,Nike Sneakers,FZ3863-201 Nike C1TY Baroque Brown Black Velvet Brown Hemp (Men's),FZ3863-201 Nike C1TY Baroque Brown Black Velvet Brown Hemp (Men's),137,137,True,New with box,New,FZ3863-201,FZ3863-201,4,Osaka,Bad Sneakers,https://www.ebay.com/itm/256697784374,99.8,8317,0,0.016,False,Nike,Fz3863-201 Nike C1Ty Baroque Brown Black Velvet Brown Hemp (Men'S),New / Unworn,Osaka
ebay,Nike sneakers,Sneakers,Nike,Nike Sneakers,Nike Phantom 6 High Elite LE FG Soccer Cleats Chrome Black Limited IH3735-001 FF,Nike Phantom 6 High Elite LE FG Soccer Cleats Chrome Black Limited IH3735-001 FF,189.97,189.97,True,New with box,New,IH3735-001,IH3735-001,1,El Dorado Hills,Rhinobee,https://www.ebay.com/itm/177470927651,99.9,1861,0,0.004,False,Nike,Nike Phantom 6 High Elite Le Fg Soccer Cleats Chrome Black Limited Ih3735-001 Ff,New / Unworn,El Dorado Hills
ebay,Nike sneakers,Sneakers,Nike,Nike Sneakers,New Nike Air Zoom Infinity Tour White Volt Black Flash Crimson CT0540-103 Sz 8,New Nike Air Zoom Infinity Tour White Volt Black Flash Crimson CT0540-103 Sz 8,79.99,79.99,True,New without box,New - No Box,CT0540-103,CT0540-103,2,Bronx,Wills Discount Center,https://www.ebay.com/itm/286047832607,100,1658,0,0.008,False,Nike,New Nike Air Zoom Infinity Tour White Volt Black Flash Crimson Ct0540-103 Sz 8,New Without Box,Bronx
ebay,Nike sneakers,Sneakers,Nike,Nike Sneakers,Nike Air Max 1 Vamps Mens Size 12 Black University Red FZ5808 008,Nike Air Max 1 Vamps Mens Size 12 Black University Red FZ5808 008,103.99,103.99,True,New with box,New,FZ5808,FZ5808,4,Fairfield,Kicksneak,https://www.ebay.com/itm/388866754621,99.8,2034,0,0.016,False,Nike,Nike Air Max 1 Vamps Mens Size 12 Black University Red Fz5808 008,New / Unworn,Fairfield
ebay,Nike sneakers,Sneakers,Nike,Nike Sneakers,Nike Vapor Edge Pro 360 2 Black White Football Cleats DA5456-001 Mens 8 - 13,Nike Vapor Edge Pro 360 2 Black White Football Cleats DA5456-001 Mens 8 - 13,83.98,83.98,True,New without box,New - No Box,DA5456-001,DA5456-001,51,Clementon,Lopeli Co Store,https://www.ebay.com/itm/236018178034,100,3709,0,0.204,False,Nike,Nike Vapor Edge Pro 360 2 Black White Football Cleats Da5456-001 Mens 8 - 13,New Without Box,Clementon
ebay,Nike sneakers,Sneakers,Nike,Nike Sneakers,Nike Air Max Plus TN Tuned Triple White Black Cool Grey 604133-139 Men's Vintage,Nike Air Max Plus TN Tuned Triple White Black Cool Grey 604133-139 Men's Vintage,142.4,142.4,True,New with box,New,604133-139,604133-139,4,Toa Alta,urbankickshub23,https://www.ebay.com/itm/357513441062,96.3,26,0,0.016,False,Nike,Nike Air Max Plus Tn Tuned Triple White Black Cool Grey 604133-139 Men'S Vintage,New / Unworn,Toa Alta
ebay,Nike sneakers,Sneakers,Nike,Nike Sneakers,Nike Wmns Free Run 5.0 Next Nature Black White CZ1891-001,Nike Wmns Free Run 5.0 Next Nature Black White CZ1891-001,122,122,True,New with box,New,CZ1891-001,CZ1891-001,28,Hong kong,sole_b1ock,https://www.ebay.com/itm/375363692669,98.6,9825,0,0.112,False,Nike,Nike Wmns Free Run 5.0 Next Nature Black White Cz1891-001,New / Unworn,Hong Kong
ebay,Nike sneakers,Sneakers,Nike,Nike Sneakers,Nike Men's Court Vision Low Triple Black Sneakers-Assorted Sizes NWB CD5463-002,Nike Men's Court Vision Low Triple Black Sneakers-Assorted Sizes NWB CD5463-002,69.99,69.99,True,New with box,New,CD5463-002,CD5463-002,6,Saint Charles,ilianawzmanuel,https://www.ebay.com/itm/285189083328,99.7,38798,0,0.024,False,Nike,Nike Men'S Court Vision Low Triple Black Sneakers-Assorted Sizes Nwb Cd5463-002,New / Unworn,Saint Charles
ebay,Nike sneakers,Sneakers,Nike,Nike Sneakers,Nike Grant Taylor x Zoom Blazer Low Pro GT SB Fine China FZ1300-100 Men Size,Nike Grant Taylor x Zoom Blazer Low Pro GT SB Fine China FZ1300-100 Men Size,80,80,True,New with box,New,FZ1300-100,FZ1300-100,2,Westville,swaxbox,https://www.ebay.com/itm/205772820807,100,31140,0,0.008,False,Nike,Nike Grant Taylor X Zoom Blazer Low Pro Gt Sb Fine China Fz1300-100 Men Size,New / Unworn,Westville
ebay,Nike sneakers,Sneakers,Nike,Nike Sneakers,Nike Zoom Vomero 5 Mens Size 10.5 Psychic Blue Photon Dust Pale Ivory FB9149-402,Nike Zoom Vomero 5 Mens Size 10.5 Psychic Blue Photon Dust Pale Ivory FB9149-402,83.97,83.97,True,New with box,New,FB9149-402,FB9149-402,2,Oroville,BaySolutions,https://www.ebay.com/itm/406087318953,99.9,1239,0,0.008,False,Nike,Nike Zoom Vomero 5 Mens Size 10.5 Psychic Blue Photon Dust Pale Ivory Fb9149-402,New / Unworn,Oroville
ebay,Nike sneakers,Sneakers,Nike,Nike Sneakers,Nike Air Huarache Runner 'Pure Platinum' - DZ3306-100 Size,Nike Air Huarache Runner 'Pure Platinum' - DZ3306-100 Size,104,104,True,New with box,New,DZ3306-100,DZ3306-100,1,Hong kong,heatwavesports,https://www.ebay.com/itm/389237897459,98.5,2121,0,0.004,False,Nike,Nike Air Huarache Runner 'Pure Platinum' - Dz3306-100 Size,New / Unworn,Hong Kong
ebay,Nike sneakers,Sneakers,Nike,Nike Sneakers,Nike Air Max 1 Patta 20th Anniversary Chlorophyll - HF1012-300 Ship Now,Nike Air Max 1 Patta 20th Anniversary Chlorophyll - HF1012-300 Ship Now,177,177,True,New with box,New,HF1012-300,HF1012-300,1,Westville,JADIN_FootwearHub,https://www.ebay.com/itm/197891747950,99.9,1487,0,0.004,False,Nike,Nike Air Max 1 Patta 20Th Anniversary Chlorophyll - Hf1012-300 Ship Now,New / Unworn,Westville
ebay,Nike sneakers,Sneakers,Nike,Nike Sneakers,Nike Free Run 2.0 Black Purple Men's 537732-103,Nike Free Run 2.0 Black Purple Men's 537732-103,103,103,True,New with box,New,537732-103,537732-103,9,Hong kong,sole_b1ock,https://www.ebay.com/itm/375382499356,98.6,9825,0,0.036,False,Nike,Nike Free Run 2.0 Black Purple Men'S 537732-103,New / Unworn,Hong Kong
ebay,Nike sneakers,Sneakers,Nike,Nike Sneakers,Nike Motiva White Pure Platinum - Dv1237-102,Nike Motiva White Pure Platinum - Dv1237-102,100,100,True,New with box,New,DV1237-102,DV1237-102,2,HONG KONG,sole_b1ock,https://www.ebay.com/itm/376422666233,98.6,9825,0,0.008,False,Nike,Nike Motiva White Pure Platinum - Dv1237-102,New / Unworn,Hong Kong
ebay,Nike sneakers,Sneakers,Nike,Nike Sneakers,Nike Air Zoom Flight 95 Og Black Metallic Silver 2022 - DM0523-001 Size,Nike Air Zoom Flight 95 Og Black Metallic Silver 2022 - DM0523-001 Size,117,117,True,New with box,New,DM0523-001,DM0523-001,5,Hong kong,heatwavesports,https://www.ebay.com/itm/389110371373,98.5,2121,0,0.02,False,Nike,Nike Air Zoom Flight 95 Og Black Metallic Silver 2022 - Dm0523-001 Size,New / Unworn,Hong Kong
ebay,Nike sneakers,Sneakers,Nike,Nike Sneakers,Nike Free 2025 Black White - HF1078-002,Nike Free 2025 Black White - HF1078-002,100,100,True,New with box,New,HF1078-002,HF1078-002,1,Hong Kong,MXC OFFICIAL,https://www.ebay.com/itm/365888838545,98.4,5396,0,0.004,False,Nike,Nike Free 2025 Black White - Hf1078-002,New / Unworn,Hong Kong
ebay,Nike sneakers,Sneakers,Nike,Nike Sneakers,Tenis de basquete Nike Kyrie baixo 5 TB masculino tamanho 14 cinza lobo branco DO9617 001,Tenis de basquete Nike Kyrie baixo 5 TB masculino tamanho 14 cinza lobo branco DO9617 001,9599,9599,True,"Novo, com caixa",New,DO9617,DO9617,,,ENDLESSDREAMS,https://www.ebay.com/itm/325503605981,100,7335,0,0,False,Nike,Tenis De Basquete Nike Kyrie Baixo 5 Tb Masculino Tamanho 14 Cinza Lobo Branco Do9617 001,New / Unworn,
ebay,Nike sneakers,Sneakers,Nike,Nike Sneakers,Nike ZoomX Dragonfly Volt Mint Track Spikes DR9922-700 Mens 8.5 - 9,Nike ZoomX Dragonfly Volt Mint Track Spikes DR9922-700 Mens 8.5 - 9,99.98,99.98,True,New without box,New - No Box,DR9922-700,DR9922-700,2,Clementon,Lopeli Co Store,https://www.ebay.com/itm/236162577405,100,3709,0,0.008,False,Nike,Nike Zoomx Dragonfly Volt Mint Track Spikes Dr9922-700 Mens 8.5 - 9,New Without Box,Clementon
ebay,Nike sneakers,Sneakers,Nike,Nike Sneakers,NEW MEN'S NIKE CITY FZ3863 007 CEMENT GREY/WHITE SZ 11,NEW MEN'S NIKE CITY FZ3863 007 CEMENT GREY/WHITE SZ 11,39.99,39.99,True,New with box,New,FZ3863,FZ3863,1,Orlando,adamjonesnike,https://www.ebay.com/itm/297871819367,99.5,23023,0,0.004,False,Nike,New Men'S Nike City Fz3863 007 Cement Grey/White Sz 11,New / Unworn,Orlando
ebay,Nike sneakers,Sneakers,Nike,Nike Sneakers,"Nike ACG Air Max Goadome Black Olive Green Sneaker Boots, Size 11 FZ1314-001","Nike ACG Air Max Goadome Black Olive Green Sneaker Boots, Size 11 FZ1314-001",179.99,179.99,True,New with box,New,FZ1314-001,FZ1314-001,2,Scranton,sneakermarket,https://www.ebay.com/itm/267483176080,99.8,10651,0,0.008,False,Nike,"Nike Acg Air Max Goadome Black Olive Green Sneaker Boots, Size 11 Fz1314-001",New / Unworn,Scranton
ebay,Nike sneakers,Sneakers,Nike,Nike Air Max 270,Nike Air Max 270 White Black Sneakers Retro OG AH8050-100 Mens Size,Nike Air Max 270 White Black Sneakers Retro OG AH8050-100 Mens Size,119.99,119.99,True,New with box,New,AH8050-100,AH8050-100,1,Pearl,SneakerSupplyLLC,https://www.ebay.com/itm/397271706179,99.3,21859,0,0.004,False,Nike,Nike Air Max 270 White Black Sneakers Retro Og Ah8050-100 Mens Size,New / Unworn,Pearl
ebay,Nike sneakers,Sneakers,Nike,Nike Sneakers,HQ4307 003 Nike Mind 001 Slide Light Smoke Grey,HQ4307 003 Nike Mind 001 Slide Light Smoke Grey,200,200,True,New with box,New,HQ4307,HQ4307,2,Jackson,curatedcollectibles517,https://www.ebay.com/itm/177787707616,100,229,0,0.008,False,Nike,Hq4307 003 Nike Mind 001 Slide Light Smoke Grey,New / Unworn,Jackson
ebay,Nike sneakers,Sneakers,Nike,Nike Sneakers,"Size 12 Nike Air Zoom GT Cut ""EYBL"" Volt Crimson H3991-700 Basketball","Size 12 Nike Air Zoom GT Cut ""EYBL"" Volt Crimson H3991-700 Basketball",219,219,True,New with box,New,H3991-700,H3991-700,2,Blue Ball,Retro Robertz Ltd,https://www.ebay.com/itm/358077067044,100,1086,0,0.008,False,Nike,"Size 12 Nike Air Zoom Gt Cut ""Eybl"" Volt Crimson H3991-700 Basketball",New / Unworn,Blue Ball
ebay,Nike sneakers,Sneakers,Nike,Nike Sneakers,Nike Air Max 1 ESS Men's Multi Size Black/Opti Yellow White Batman FZ5808-005,Nike Air Max 1 ESS Men's Multi Size Black/Opti Yellow White Batman FZ5808-005,104.49,104.49,True,New without box,New - No Box,FZ5808-005,FZ5808-005,2,Elmwood Park,Dream choice inc,https://www.ebay.com/itm/186787121732,99.9,11305,0,0.008,False,Nike,Nike Air Max 1 Ess Men'S Multi Size Black/Opti Yellow White Batman Fz5808-005,New Without Box,Elmwood Park
ebay,Nike sneakers,Sneakers,Nike,Nike Sneakers,Nike Air Diamond Turf Black/White-Club Purple HV2282-001 Men's Size 13,Nike Air Diamond Turf Black/White-Club Purple HV2282-001 Men's Size 13,249.99,249.99,True,New with box,New,HV2282-001,HV2282-001,1,Opa-Locka,Sneaker Friendz,https://www.ebay.com/itm/286650545452,100,2723,0,0.004,False,Nike,Nike Air Diamond Turf Black/White-Club Purple Hv2282-001 Men'S Size 13,New / Unworn,Opa-Locka
ebay,Nike sneakers,Sneakers,Nike,Nike Sneakers,RARE Nike VaporMax Flyknit 2 Mowabb 942842-203 Racing Blue Beige sz 14 Men READ,RARE Nike VaporMax Flyknit 2 Mowabb 942842-203 Racing Blue Beige sz 14 Men READ,250,250,True,Pre-owned - Excellent,Used - Excellent,942842-203,942842-203,,Fort Lauderdale,elymega85-9,https://www.ebay.com/itm/168101087680,96.1,185,0,0,False,Nike,Rare Nike Vapormax Flyknit 2 Mowabb 942842-203 Racing Blue Beige Sz 14 Men Read,Very Good / Like New,Fort Lauderdale
ebay,Nike sneakers,Sneakers,Nike,Nike Sneakers,NEW NIKE FREE METCON 3 = SIZE 10 = MEN'S ATHLETIC SHOES SNEAKERS CJ0861-010,NEW NIKE FREE METCON 3 = SIZE 10 = MEN'S ATHLETIC SHOES SNEAKERS CJ0861-010,120.95,120.95,True,New without box,New - No Box,CJ0861-010,CJ0861-010,,Beverly Hills,caqq-store,https://www.ebay.com/itm/326956071626,100,169,0,0,False,Nike,New Nike Free Metcon 3 = Size 10 = Men'S Athletic Shoes Sneakers Cj0861-010,New Without Box,Beverly Hills
ebay,Nike sneakers,Sneakers,Nike,Nike Sneakers,Nike Kobe 3 Protro Christmas IQ5338-400,Nike Kobe 3 Protro Christmas IQ5338-400,139,139,True,New with box,New,IQ5338-400,IQ5338-400,6,HONG KONG,sole_b1ock,https://www.ebay.com/itm/376769394385,98.6,9825,0,0.024,False,Nike,Nike Kobe 3 Protro Christmas Iq5338-400,New / Unworn,Hong Kong
ebay,Nike sneakers,Sneakers,Nike,Nike Sneakers,Nike LeBron 9 Big Bang (2022) Size 13. DH8006-800,Nike LeBron 9 Big Bang (2022) Size 13. DH8006-800,319.99,319.99,True,New with box,New,DH8006-800,DH8006-800,2,Beverly Hills,LincolnComics,https://www.ebay.com/itm/285128675351,100,9169,0,0.008,False,Nike,Nike Lebron 9 Big Bang (2022) Size 13. Dh8006-800,New / Unworn,Beverly Hills
ebay,Nike sneakers,Sneakers,Nike,Nike Sneakers,Mens Size 8-13 Nike ZoomX VaporFly Next% 3 Electric Pack FV2305-900,Mens Size 8-13 Nike ZoomX VaporFly Next% 3 Electric Pack FV2305-900,189.99,189.99,True,New with box,New,FV2305-900,FV2305-900,9,Merrick,HDHY1678,https://www.ebay.com/itm/136040682451,99.5,1673,0,0.036,False,Nike,Mens Size 8-13 Nike Zoomx Vaporfly Next% 3 Electric Pack Fv2305-900,New / Unworn,Merrick
ebay,Nike sneakers,Sneakers,Nike,Nike Sneakers,FJ4151-004 Nike Zoom Vomero 5 Metallic Silver Black,FJ4151-004 Nike Zoom Vomero 5 Metallic Silver Black,129.99,129.99,True,New with box,New,FJ4151-004,FJ4151-004,3,Flushing,Topone Collection,https://www.ebay.com/itm/136715701082,99.8,3554,0,0.012,False,Nike,Fj4151-004 Nike Zoom Vomero 5 Metallic Silver Black,New / Unworn,Flushing
ebay,Nike sneakers,Sneakers,Nike,Nike Sneakers,Nike ZoomX Vaporfly Next% 4 Ghost Blue HF6414-001 Mens Size 9,Nike ZoomX Vaporfly Next% 4 Ghost Blue HF6414-001 Mens Size 9,127.51,127.51,True,New with box,New,HF6414-001,HF6414-001,3,Dallas,yonarot0,https://www.ebay.com/itm/336251368966,99.7,3336,0,0.012,False,Nike,Nike Zoomx Vaporfly Next% 4 Ghost Blue Hf6414-001 Mens Size 9,New / Unworn,Dallas
ebay,Nike sneakers,Sneakers,Nike,Nike Sneakers,Nike Air Max 2017 'White' 849559-100 Men's Shoes,Nike Air Max 2017 'White' 849559-100 Men's Shoes,139,139,True,New with box,New,849559-100,849559-100,1,Hong kong,HYPEX Official-Store,https://www.ebay.com/itm/286596516464,97.6,3385,0,0.004,False,Nike,Nike Air Max 2017 'White' 849559-100 Men'S Shoes,New / Unworn,Hong Kong
ebay,Nike sneakers,Sneakers,Nike,Nike Sneakers,Size 13 Nike Kobe 9 EM Low Peach Mango Bright Mens Sneaker Shoes 646701-880,Size 13 Nike Kobe 9 EM Low Peach Mango Bright Mens Sneaker Shoes 646701-880,129.99,129.99,True,Pre-owned - Excellent,Used - Excellent,646701-880,646701-880,,Lawndale,HeatForTheFeet,https://www.ebay.com/itm/406625366153,99.2,492,0,0,False,Nike,Size 13 Nike Kobe 9 Em Low Peach Mango Bright Mens Sneaker Shoes 646701-880,Very Good / Like New,Lawndale
ebay,Nike sneakers,Sneakers,Nike,Nike Sneakers,Nike Court Vision Low Men's US 12 'Black Swoosh' White Sneakers BNIB CD5463-101,Nike Court Vision Low Men's US 12 'Black Swoosh' White Sneakers BNIB CD5463-101,72,72,True,New without box,New - No Box,CD5463-101,CD5463-101,,Clovis,Product Pier,https://www.ebay.com/itm/117004728530,99.8,11480,0,0,False,Nike,Nike Court Vision Low Men'S Us 12 'Black Swoosh' White Sneakers Bnib Cd5463-101,New Without Box,Clovis
ebay,Nike sneakers,Sneakers,Nike,Nike Sneakers,Nike Kobe 6 Protro Dodgers CW2190-400,Nike Kobe 6 Protro Dodgers CW2190-400,139.99,139.99,True,New with box,New,CW2190-400,CW2190-400,555,Dallas,swaxbox,https://www.ebay.com/itm/205404937198,100,31469,0,2.22,False,Nike,Nike Kobe 6 Protro Dodgers Cw2190-400,New / Unworn,Dallas
ebay,Nike sneakers,Sneakers,Nike,Nike Sneakers,"*NEW* MEN NIKE AIR MAX 95 ESSENTIAL WHITE/WHITE (CT1268 100), SZ 8.0 - 13.0","*NEW* MEN NIKE AIR MAX 95 ESSENTIAL WHITE/WHITE (CT1268 100), SZ 8.0 - 13.0",118,118,True,New with box,New,CT1268,CT1268,122,Wheeling,Denim N Jeans,https://www.ebay.com/itm/225973632143,99.7,23170,0,0.488,False,Nike,"*New* Men Nike Air Max 95 Essential White/White (Ct1268 100), Sz 8.0 - 13.0",New / Unworn,Wheeling
ebay,Nike sneakers,Sneakers,Nike,Nike Sneakers,Nike Air Max Excee Shoes White Black Pure Platinum FN7304-100 Men's Multi Size,Nike Air Max Excee Shoes White Black Pure Platinum FN7304-100 Men's Multi Size,100.22,100.22,True,New with box,New,FN7304-100,FN7304-100,65,Naples,Duck Walk Sneakers,https://www.ebay.com/itm/256745182631,100,17210,0,0.26,False,Nike,Nike Air Max Excee Shoes White Black Pure Platinum Fn7304-100 Men'S Multi Size,New / Unworn,Naples
ebay,Nike sneakers,Sneakers,Nike,Nike Sneakers,[FJ4249-100] Mens Nike Book 1,[FJ4249-100] Mens Nike Book 1,134.99,134.99,True,New with box,New,FJ4249-100,FJ4249-100,29,Paterson,sneakAR,https://www.ebay.com/itm/285976097057,99.8,211972,0,0.116,False,Nike,[Fj4249-100] Mens Nike Book 1,New / Unworn,Paterson
ebay,Nike sneakers,Sneakers,Nike,Nike Sneakers,Nike Air Max Waffle Racer SP Triple Black - FV6946-001 Unisex,Nike Air Max Waffle Racer SP Triple Black - FV6946-001 Unisex,133,133,True,New with box,New,FV6946-001,FV6946-001,13,HONG KONG,sole_b1ock,https://www.ebay.com/itm/376172597553,98.6,9958,0,0.052,False,Nike,Nike Air Max Waffle Racer Sp Triple Black - Fv6946-001 Unisex,New / Unworn,Hong Kong
ebay,Nike sneakers,Sneakers,Nike,Nike Sneakers,Nike Air Max TL 2.5 Metallic Silver HM8818-001 Men's Size New,Nike Air Max TL 2.5 Metallic Silver HM8818-001 Men's Size New,157.69,157.69,True,New with box,New,HM8818-001,HM8818-001,17,Eugene,wise_sneakers,https://www.ebay.com/itm/267236850951,100,15875,0,0.068,False,Nike,Nike Air Max Tl 2.5 Metallic Silver Hm8818-001 Men'S Size New,New / Unworn,Eugene
ebay,Nike sneakers,Sneakers,Nike,Nike Sneakers,Nike Air Max 90 M2Z2 White Photon Dust Sneakers DD0383-100 Size Men 7.5 Women 9,Nike Air Max 90 M2Z2 White Photon Dust Sneakers DD0383-100 Size Men 7.5 Women 9,100,100,True,New with box,New,DD0383-100,DD0383-100,2,Tunkhannock,ryansresell1,https://www.ebay.com/itm/365008905815,99.4,452,0,0.008,False,Nike,Nike Air Max 90 M2Z2 White Photon Dust Sneakers Dd0383-100 Size Men 7.5 Women 9,New / Unworn,Tunkhannock
ebay,Nike sneakers,Sneakers,Nike,Nike Sneakers,Nike Air Max 2 CB 94 Retro Mens Sz 8 Basketball Sneakers 'Old Royal' DD8557-100,Nike Air Max 2 CB 94 Retro Mens Sz 8 Basketball Sneakers 'Old Royal' DD8557-100,124.99,124.99,True,New with box,New,DD8557-100,DD8557-100,1,West Harrison,SNKRSNV,https://www.ebay.com/itm/197079518616,100,8003,0,0.004,False,Nike,Nike Air Max 2 Cb 94 Retro Mens Sz 8 Basketball Sneakers 'Old Royal' Dd8557-100,New / Unworn,West Harrison
ebay,Nike sneakers,Sneakers,Nike,Nike Sneakers,[DC5331-001] Mens Nike Air Max Pre-Day Lx,[DC5331-001] Mens Nike Air Max Pre-Day Lx,139.99,139.99,True,New with box,New,DC5331-001,DC5331-001,7,Paterson,sneakAR,https://www.ebay.com/itm/286522316848,99.8,211972,0,0.028,False,Nike,[Dc5331-001] Mens Nike Air Max Pre-Day Lx,New / Unworn,Paterson
