platform,source_category,normalized_category,normalized_Brand,product_family,Product Name,product_title,Price (USD),clean_price_usd,price_valid,raw_condition,normalized_condition,Item model number,raw_sku,normalized_sku,Number of Ratings,Customer Rating,Seller,product url,ASIN,Selected Size,Department,demo_priority_flag,demo_priority_score,demo_eligible
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan Sneakers,Jordan Toddler's 3 Retro Georgia Peach Wht/Csmc Clay-Sail (FQ9175 121),Jordan Toddler's 3 Retro Georgia Peach Wht/Csmc Clay-Sail (FQ9175 121),80,80,True,New,New,FQ9175-121,FQ9175-121,FQ9175-121,,,Kix n Gigglez,https://www.amazon.com/dp/B0D4CCVY2R,B0D4CCVY2R,7 Toddler,baby-boys,0,0,False
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan 1,Nike Men's Air Jordan 1 Retro High OG Sneaker,Nike Men's Air Jordan 1 Retro High OG Sneaker,,,False,New,New,,,,,4.6,NATURAL SHOES,https://www.amazon.com/Jordan-Retro-Yellow-DZ5485-071-Metallic/dp/B0D93W77RW/ref=sr_1_10?dib=eyJ2IjoiMSJ9.AAG3QOf9KO899qWu2kfJA8hFyVdSXWm71a8wsjQj3k-lIKMJDw5-ZbhByR7nn-mgHVlJhx-SCkBRHXn-JUFqhuixXlUuGJI6DSkzGm6acgRMskekpG8N7M8Siw_1WvrbVFOOVLh34jjc9ruCLaDsXXlj6FPuGIXUz3JGcN6ryi4V4Fh5dNuu4Qj048MZtlTC5UhZ0DKmi8ZtvXvn0CQwRqPoR4w-ltDM6n_TA5JWdiFYb_0FJZ5U_6ABaGs7mU-7J7v7TYIk0kfX3pNnwoZ6YTTT6zyvByOYhjooHv_AR6U.JUH3NrRjr-9A_DJq3r0yYreIVUYyJsMVJ6n75dPzhE8&dib_tag=se&keywords=Air+Jordan+sneakers&qid=1769197448&sr=8-10,B0D93W77RW,,mens,1,10,False
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan 4,"Air Jordan 4 Retro ""Seafoam Sail""","Air Jordan 4 Retro ""Seafoam Sail""",193,193,True,New,New,HV0823-003,HV0823-003,HV0823-003,,4.4,Kix n Gigglez,https://www.amazon.com/Air-Jordan-4-Retro-Seafoam/dp/B0F22H5KVB/ref=sr_1_163?dib=eyJ2IjoiMSJ9.dW7uN_-uqVtG34xNnTWLmPgaGdTF5XGbZDxrwYJb4rY2XeGdAWt_9X5_hPBUPz0FZQXLaz4HO6Q7uc5sujHjke-XEqO55fdWxlEZdl90kluS-3PdkjFj57IfmqBJIiN6W_ozMZcc8-027xpkNqLxtZGw79oOp8peOW7YTl0QbKbB2Z86ARQE1DY5bBlc6wB361fVvUwotIgwdBGQNlgNrPQ0TQnOltpLnBO2c5yxgppNuxQeh2DRV6e_ciSNg4_OEmfO0Dnrr6pjK146Odq7SgKh_AcweO05XE3blj6Rf7E.oH-YA9Od4z0-58RwPXCbk2lCJr8kw8_-_zSTq3V45Hk&dib_tag=se&keywords=Air+Jordan+sneakers&qid=1768303139&sr=8-163&xpid=VT6rjyCaKyjMi,B0F22H5KVB,,womens,1,10,True
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan 12,Jordan Boys Air Jordan 12 Retro (Big Kid),Jordan Boys Air Jordan 12 Retro (Big Kid),181,181,True,New,New,153265-015,153265-015,153265-015,,4.2,Revel Commerce,https://www.amazon.com/Jordan-Youth-Retro-153265-Stealth/dp/B0B3T8SK5H/ref=sr_1_175?dib=eyJ2IjoiMSJ9.dW7uN_-uqVtG34xNnTWLmPgaGdTF5XGbZDxrwYJb4rY2XeGdAWt_9X5_hPBUPz0FZQXLaz4HO6Q7uc5sujHjke-XEqO55fdWxlEZdl90kluS-3PdkjFj57IfmqBJIiN6W_ozMZcc8-027xpkNqLxtZGw79oOp8peOW7YTl0QbKbB2Z86ARQE1DY5bBlc6wB361fVvUwotIgwdBGQNlgNrPQ0TQnOltpLnBO2c5yxgppNuxQeh2DRV6e_ciSNg4_OEmfO0Dnrr6pjK146Odq7SgKh_AcweO05XE3blj6Rf7E.oH-YA9Od4z0-58RwPXCbk2lCJr8kw8_-_zSTq3V45Hk&dib_tag=se&keywords=Air+Jordan+sneakers&qid=1768303139&sr=8-175&xpid=VT6rjyCaKyjMi,B0B3T8SK5H,4.5 Big Kid,boys,1,10,True
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan 4,Air Jordan 4 RM Men's Shoes (Varsity Red/Blue Tint/Black/White),Air Jordan 4 RM Men's Shoes (Varsity Red/Blue Tint/Black/White),170.35,170.35,True,New,New,FQ7939-601,FQ7939-601,FQ7939-601,,4.5,RavinBis,https://www.amazon.com/dp/B0FWD9WB4R,B0FWD9WB4R,7,mens,1,10,True
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan 1,"AIR JORDAN 1 MID (GS) ""BLACK/BLACK-WHITE-WOLF GREY""","AIR JORDAN 1 MID (GS) ""BLACK/BLACK-WHITE-WOLF GREY""",102.97,102.97,True,New,New,HV5180-010,HV5180-010,HV5180-010,,3.5,Ever Onwards Store,https://www.amazon.com/AIR-JORDAN-BLACK-BLACK-WHITE-WOLF-GREY/dp/B0F2N8LHN3/ref=sr_1_191?dib=eyJ2IjoiMSJ9.dW7uN_-uqVtG34xNnTWLmPgaGdTF5XGbZDxrwYJb4rY2XeGdAWt_9X5_hPBUPz0FZQXLaz4HO6Q7uc5sujHjke-XEqO55fdWxlEZdl90kluS-3PdkjFj57IfmqBJIiN6W_ozMZcc8-027xpkNqLxtZGw79oOp8peOW7YTl0QbKbB2Z86ARQE1DY5bBlc6wB361fVvUwotIgwdBGQNlgNrPQ0TQnOltpLnBO2c5yxgppNuxQeh2DRV6e_ciSNg4_OEmfO0Dnrr6pjK146Odq7SgKh_AcweO05XE3blj6Rf7E.oH-YA9Od4z0-58RwPXCbk2lCJr8kw8_-_zSTq3V45Hk&dib_tag=se&keywords=Air+Jordan+sneakers&qid=1768303139&sr=8-191&xpid=VT6rjyCaKyjMi,B0F2N8LHN3,4 Big Kid,unisex-child,1,10,True
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan 1,Air Jordan 1 High MenÃ¢â‚¬â„¢s Shoes,Air Jordan 1 High MenÃ¢â‚¬â„¢s Shoes,,,False,New,New,,,,,4.6,ContinentalVentures,https://www.amazon.com/Jordan-Mens-Air-High-Mauve/dp/B0CLZ8FCYC/ref=sr_1_41?dib=eyJ2IjoiMSJ9.AAG3QOf9KO899qWu2kfJA8hFyVdSXWm71a8wsjQj3k-lIKMJDw5-ZbhByR7nn-mgHVlJhx-SCkBRHXn-JUFqhuixXlUuGJI6DSkzGm6acgRMskekpG8N7M8Siw_1WvrbVFOOVLh34jjc9ruCLaDsXXlj6FPuGIXUz3JGcN6ryi4V4Fh5dNuu4Qj048MZtlTC5UhZ0DKmi8ZtvXvn0CQwRqPoR4w-ltDM6n_TA5JWdiFYb_0FJZ5U_6ABaGs7mU-7J7v7TYIk0kfX3pNnwoZ6YTTT6zyvByOYhjooHv_AR6U.JUH3NrRjr-9A_DJq3r0yYreIVUYyJsMVJ6n75dPzhE8&dib_tag=se&keywords=Air+Jordan+sneakers&qid=1769197448&sr=8-41,B0CLZ8FCYC,,,1,10,False
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan Sneakers,Jordan mens,Jordan mens,146.71,146.71,True,New,New,AR4430-106,AR4430-106,AR4430-106,,4.1,ZenGoods,https://www.amazon.com/dp/B07K2H1L35,B07K2H1L35,7.5,mens,0,0,False
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan 1,Nike Men's Air Jordan 1 Mid SE Sneaker,Nike Men's Air Jordan 1 Mid SE Sneaker,,,False,New,New,,,,,4.5,Lusso Supply,https://www.amazon.com/dp/B0DLH2BR31,B0DLH2BR31,7,mens,1,10,False
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan 1,Nike Men's Air Jordan 1 Mid Sneaker,Nike Men's Air Jordan 1 Mid Sneaker,,,False,New,New,,,,,4.6,tzj distribution,https://www.amazon.com/dp/B0DV76DF98,B0DV76DF98,8.5,mens,1,10,False
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan 1,Nike Women's Air Jordan 1 Mid Sneaker,Nike Women's Air Jordan 1 Mid Sneaker,,,False,New,New,,,,,4.6,Bluehigh,https://www.amazon.com/Nike-Womens-Modern-Sail-White/dp/B0CR5VMK4W/ref=sr_1_47?dib=eyJ2IjoiMSJ9.AAG3QOf9KO899qWu2kfJA8hFyVdSXWm71a8wsjQj3k-lIKMJDw5-ZbhByR7nn-mgHVlJhx-SCkBRHXn-JUFqhuixXlUuGJI6DSkzGm6acgRMskekpG8N7M8Siw_1WvrbVFOOVLh34jjc9ruCLaDsXXlj6FPuGIXUz3JGcN6ryi4V4Fh5dNuu4Qj048MZtlTC5UhZ0DKmi8ZtvXvn0CQwRqPoR4w-ltDM6n_TA5JWdiFYb_0FJZ5U_6ABaGs7mU-7J7v7TYIk0kfX3pNnwoZ6YTTT6zyvByOYhjooHv_AR6U.JUH3NrRjr-9A_DJq3r0yYreIVUYyJsMVJ6n75dPzhE8&dib_tag=se&keywords=Air+Jordan+sneakers&qid=1769197448&sr=8-47,B0CR5VMK4W,,womens,1,10,False
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan 1,Nike Kid's Air Jordan 1 Low Sneaker,Nike Kid's Air Jordan 1 Low Sneaker,,,False,New,New,,,,,4.7,XOE COMPANY,https://www.amazon.com/dp/B0DSWMSNZZ,B0DSWMSNZZ,5.5 Big Kid,boys,1,10,False
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan 1,"Air Jordan 1 Low OG Obsidian Big Kids' Shoes (CZ0858-400, Obsidian/Sail/University Blue)","Air Jordan 1 Low OG Obsidian Big Kids' Shoes (CZ0858-400, Obsidian/Sail/University Blue)",,,False,New,New,,,,,4.5,GoodSprings,https://www.amazon.com/dp/B0F5BZCJYQ,B0F5BZCJYQ,5 Big Kid,,1,10,False
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan 11,Jordan 11 Retro Legend Blue (2024),Jordan 11 Retro Legend Blue (2024),,,False,New,New,,,,,2,Krome Essentials,https://www.amazon.com/Nike-Jordan-Legend-Trainers-Numeric/dp/B0DLGZNWX9/ref=sr_1_100?dib=eyJ2IjoiMSJ9.3n8tDnjHypVy-yCYWmVN3q6dfnFNxt6MjkWIjK2_U_-hXjHhrbHuPMxphKqNVPYbi447A4G7y226ZAV55utEHMFeiY5PZz3-qfRD0nxX5d7gQClOB5zqXME8KrqOgUTvI1Lf8HV7SA9_uyLnmgBJAP9YoppCtW1_4igAzNaQc4OyUTVtVrSC4m0gwLJVrp4MYMXFjeroFbuWL_Pxy9MOWQBAxjKWUyLHRM75CZORP_M1Piur_7se4hNS1XjrNnF-E6g212-w6RLe3X6p_KqKQ8MM_JVFbZG7fJElTsZYLYA.86pz37s-h8QAx-0qf63tR38tYfW-OM0aZMfN_HIoty0&dib_tag=se&keywords=Air+Jordan+sneakers&qid=1769197473&sr=8-100&xpid=1s_YYW3qmJhf2,B0DLGZNWX9,10,mens,1,10,False
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan 6,Nike Men's Air Jordan 6 Retro Sneaker,Nike Men's Air Jordan 6 Retro Sneaker,309,309,True,New,New,,,,,4.7,Stadium Goods,https://www.amazon.com/dp/B0BDQ89HG7,B0BDQ89HG7,8,mens,1,10,False
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan 6,Jordan Toddler Air Jordan 6 Retro TD DH0692 200 Travis Scott - British Khaki - Size,Jordan Toddler Air Jordan 6 Retro TD DH0692 200 Travis Scott - British Khaki - Size,,,False,New,New,,,,,,Bixemi,https://www.amazon.com/Jordan-Toddler-Retro-DH0692-Travis/dp/B096CPTXGG/ref=sr_1_101?dib=eyJ2IjoiMSJ9.3n8tDnjHypVy-yCYWmVN3q6dfnFNxt6MjkWIjK2_U_-hXjHhrbHuPMxphKqNVPYbi447A4G7y226ZAV55utEHMFeiY5PZz3-qfRD0nxX5d7gQClOB5zqXME8KrqOgUTvI1Lf8HV7SA9_uyLnmgBJAP9YoppCtW1_4igAzNaQc4OyUTVtVrSC4m0gwLJVrp4MYMXFjeroFbuWL_Pxy9MOWQBAxjKWUyLHRM75CZORP_M1Piur_7se4hNS1XjrNnF-E6g212-w6RLe3X6p_KqKQ8MM_JVFbZG7fJElTsZYLYA.86pz37s-h8QAx-0qf63tR38tYfW-OM0aZMfN_HIoty0&dib_tag=se&keywords=Air+Jordan+sneakers&qid=1769197473&sr=8-101&xpid=1s_YYW3qmJhf2,B096CPTXGG,9 Toddler,unisex-child,1,10,False
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan 1,Nike Men's Air Jordan 1 Elevate Low,Nike Men's Air Jordan 1 Elevate Low,,,False,New,New,,,,,4.6,Krome Essentials,https://www.amazon.com/Nike-Jordan-Shoes-White-DV1309-100/dp/B0BVGVWZBS/ref=sr_1_82?dib=eyJ2IjoiMSJ9.hpTNhphA2tL6jb3gKsSuyoZc1_QBPsKVFRqT127K9pOJK8cc3dEvqrM3b26xUAsR2AuKRW-6q1QhmxbIL_JHMUMrpoIGPuA_EIHWUtYY4he9Mg_34KEUUhwGAgbKvmQVYkn1HtwRxnCPiU2jxwYB_lRaUHhm7dejdiYUT7xBOzKcXqbHBh0yWXOik16CcReC5upc459yos-EAeDJYHf23oTONCJcs_PBasY0Y-uZ4R2vpIitzf-ZWFU9RLHaYsZ78KGKVxU908cSLp_64GoJJwI81Tm9G29YXr7yjaAN9To.DunI4ZTXD57ffbshDDu9X_7vl4dqMSWmYkbmRrHin80&dib_tag=se&keywords=Air+Jordan+sneakers&qid=1769197459&sr=8-82&xpid=1s_YYW3qmJhf2,B0BVGVWZBS,9.5,mens,1,10,False
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan Sneakers,AIR JORDAN Men's 1 Low White/Black-Varsity Red-White (553558 161),AIR JORDAN Men's 1 Low White/Black-Varsity Red-White (553558 161),,,False,New,New,,,,,4.6,Amazon Resale,https://www.amazon.com/dp/B0CL8ZC7VK,B0CL8ZC7VK,11.5,unisex-adult,0,0,False
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan 1,Nike Women's Air Jordan 1 Mid SE Sneaker,Nike Women's Air Jordan 1 Mid SE Sneaker,,,False,New,New,,,,,4.5,Stadium Goods,https://www.amazon.com/Jordan-Womens-DR0501-Split-Black/dp/B0B78CFNP7/ref=sr_1_98?dib=eyJ2IjoiMSJ9.3n8tDnjHypVy-yCYWmVN3q6dfnFNxt6MjkWIjK2_U_-hXjHhrbHuPMxphKqNVPYbi447A4G7y226ZAV55utEHMFeiY5PZz3-qfRD0nxX5d7gQClOB5zqXME8KrqOgUTvI1Lf8HV7SA9_uyLnmgBJAP9YoppCtW1_4igAzNaQc4OyUTVtVrSC4m0gwLJVrp4MYMXFjeroFbuWL_Pxy9MOWQBAxjKWUyLHRM75CZORP_M1Piur_7se4hNS1XjrNnF-E6g212-w6RLe3X6p_KqKQ8MM_JVFbZG7fJElTsZYLYA.86pz37s-h8QAx-0qf63tR38tYfW-OM0aZMfN_HIoty0&dib_tag=se&keywords=Air+Jordan+sneakers&qid=1769197473&sr=8-98&xpid=1s_YYW3qmJhf2,B0B78CFNP7,,womens,1,10,False
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan Sneakers,"Nike Air Jordan Access Mens Basketball Trainers AR3762 Sneakers Shoes (UK 9 US 10 EU 44, White Black Game Royal 104)","Nike Air Jordan Access Mens Basketball Trainers AR3762 Sneakers Shoes (UK 9 US 10 EU 44, White Black Game Royal 104)",73.99,73.99,True,New,New,,,,,,The Most Hated Footwear Haven,https://www.amazon.com/Nike-Jordan-Basketball-Trainers-Sneakers/dp/B082R5Q4Q6/ref=sr_1_204?dib=eyJ2IjoiMSJ9.TMWZcnLW36CihWWtphZpoEuAAp8PU9ADHuxnKXTS5FMk4dNz2wN9rc-XgbwDAxUwX1AOsjqlRVkVCiKpY8SNVv5me-gYgPwYd5jLyD2sGxRVh-B4HfEm3iie7B-KzK6vecKv_BHaAB1VHXPAu5LOgVPAciONXtvnEtlI2tslTQwjIev0jldh_HU9mF2As2vi3tg2x0P8t90GE00-QPf6sSnu7zZBgKzZ7ZTccSaEKmBhZ8mNhxiPVL6v4oKHFcf9muBuUfkHIAwFDA8UKIb8vcayLxhnwp7i_aQuSMhFtJU.AY9q-Q4zdN8qM-H5MvpgUaq1IlC1tsPhtOgxZVZ6PDE&dib_tag=se&keywords=Air+Jordan+sneakers&qid=1768303153&sr=8-204&xpid=VT6rjyCaKyjMi,B082R5Q4Q6,,mens,0,0,False
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan Sneakers,Jordan boys Sneaker,Jordan boys Sneaker,,,False,New,New,,,,,5,Stadium Goods,https://www.amazon.com/Jordan-Black-White-Lt-Smoke-554725/dp/B08P3VL4TD/ref=sr_1_122?dib=eyJ2IjoiMSJ9.3n8tDnjHypVy-yCYWmVN3q6dfnFNxt6MjkWIjK2_U_-hXjHhrbHuPMxphKqNVPYbi447A4G7y226ZAV55utEHMFeiY5PZz3-qfRD0nxX5d7gQClOB5zqXME8KrqOgUTvI1Lf8HV7SA9_uyLnmgBJAP9YoppCtW1_4igAzNaQc4OyUTVtVrSC4m0gwLJVrp4MYMXFjeroFbuWL_Pxy9MOWQBAxjKWUyLHRM75CZORP_M1Piur_7se4hNS1XjrNnF-E6g212-w6RLe3X6p_KqKQ8MM_JVFbZG7fJElTsZYLYA.86pz37s-h8QAx-0qf63tR38tYfW-OM0aZMfN_HIoty0&dib_tag=se&keywords=Air+Jordan+sneakers&qid=1769197473&sr=8-122&xpid=1s_YYW3qmJhf2,B08P3VL4TD,5.5 Big Kid,boys,0,0,False
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan 1,Air Jordan 1 Mid SE Phantom Iridescent Men's,Air Jordan 1 Mid SE Phantom Iridescent Men's,161,161,True,New,New,,,,,,Stadium Goods,https://www.amazon.com/Air-Jordan-Phantom-Iridescent-Mens/dp/B0FPHF373W/ref=sr_1_234?dib=eyJ2IjoiMSJ9.TMWZcnLW36CihWWtphZpoEuAAp8PU9ADHuxnKXTS5FMk4dNz2wN9rc-XgbwDAxUwX1AOsjqlRVkVCiKpY8SNVv5me-gYgPwYd5jLyD2sGxRVh-B4HfEm3iie7B-KzK6vecKv_BHaAB1VHXPAu5LOgVPAciONXtvnEtlI2tslTQwjIev0jldh_HU9mF2As2vi3tg2x0P8t90GE00-QPf6sSnu7zZBgKzZ7ZTccSaEKmBhZ8mNhxiPVL6v4oKHFcf9muBuUfkHIAwFDA8UKIb8vcayLxhnwp7i_aQuSMhFtJU.AY9q-Q4zdN8qM-H5MvpgUaq1IlC1tsPhtOgxZVZ6PDE&dib_tag=se&keywords=Air+Jordan+sneakers&qid=1768303153&sr=8-234&xpid=VT6rjyCaKyjMi,B0FPHF373W,,mens,1,10,False
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan 1,Nike Kid's Air Jordan 1 Low OG Sneaker,Nike Kid's Air Jordan 1 Low OG Sneaker,,,False,New,New,,,,,4.1,NATURAL SHOES,https://www.amazon.com/dp/B0DM5GZP3L,B0DM5GZP3L,4 Big Kid,boys,1,10,False
amazon,Air Jordan sneakers,Sneakers,Jordan,Jordan Spizike,Jordan Spizike Low 'Black Cat' for Men - FQ1759-001 by JORDAN,Jordan Spizike Low 'Black Cat' for Men - FQ1759-001 by JORDAN,,,False,New,New,,,,,4.2,ANI COMMERCE,https://www.amazon.com/Jordan-Spizike-Shoes-FQ1759-001-Anthracite/dp/B0DH9MZM7Q/ref=sr_1_119?dib=eyJ2IjoiMSJ9.3n8tDnjHypVy-yCYWmVN3q6dfnFNxt6MjkWIjK2_U_-hXjHhrbHuPMxphKqNVPYbi447A4G7y226ZAV55utEHMFeiY5PZz3-qfRD0nxX5d7gQClOB5zqXME8KrqOgUTvI1Lf8HV7SA9_uyLnmgBJAP9YoppCtW1_4igAzNaQc4OyUTVtVrSC4m0gwLJVrp4MYMXFjeroFbuWL_Pxy9MOWQBAxjKWUyLHRM75CZORP_M1Piur_7se4hNS1XjrNnF-E6g212-w6RLe3X6p_KqKQ8MM_JVFbZG7fJElTsZYLYA.86pz37s-h8QAx-0qf63tR38tYfW-OM0aZMfN_HIoty0&dib_tag=se&keywords=Air+Jordan+sneakers&qid=1769197473&sr=8-119&xpid=1s_YYW3qmJhf2,B0DH9MZM7Q,7.5,mens,0,0,False
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan 1,"Air Jordan 1 Retro High ""Tokyo Bio Hack"" (2020)","Air Jordan 1 Retro High ""Tokyo Bio Hack"" (2020)",,,False,New,New,,,,,3.6,Stadium Goods,https://www.amazon.com/dp/B08P3WPMXX,B08P3WPMXX,9.5,Men's/Women's (Adults),1,10,False
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan 1,NIKE Air Jordan 1 Mid Men's Trainers Sneakers,NIKE Air Jordan 1 Mid Men's Trainers Sneakers,,,False,New,New,,,,,,tzj distribution,https://www.amazon.com/dp/B0F5S3RQ4V,B0F5S3RQ4V,,mens,1,10,False
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan 1,Nike Men's Air Jordan 1 Low OG Mocha Shoes,Nike Men's Air Jordan 1 Low OG Mocha Shoes,163,163,True,New,New,,,,,3.7,Stadium Goods,https://www.amazon.com/Mens-Jordan-Birmingham-Barons-CZ0790-110/dp/B0D943CFXM/ref=sr_1_227?dib=eyJ2IjoiMSJ9.TMWZcnLW36CihWWtphZpoEuAAp8PU9ADHuxnKXTS5FMk4dNz2wN9rc-XgbwDAxUwX1AOsjqlRVkVCiKpY8SNVv5me-gYgPwYd5jLyD2sGxRVh-B4HfEm3iie7B-KzK6vecKv_BHaAB1VHXPAu5LOgVPAciONXtvnEtlI2tslTQwjIev0jldh_HU9mF2As2vi3tg2x0P8t90GE00-QPf6sSnu7zZBgKzZ7ZTccSaEKmBhZ8mNhxiPVL6v4oKHFcf9muBuUfkHIAwFDA8UKIb8vcayLxhnwp7i_aQuSMhFtJU.AY9q-Q4zdN8qM-H5MvpgUaq1IlC1tsPhtOgxZVZ6PDE&dib_tag=se&keywords=Air+Jordan+sneakers&qid=1768303153&sr=8-227&xpid=VT6rjyCaKyjMi,B0D943CFXM,8,mens,1,10,False
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan 1,Nike Women's Air Jordan 1 Low SE Sneaker,Nike Women's Air Jordan 1 Low SE Sneaker,,,False,New,New,,,,,4.1,Stadium Goods,https://www.amazon.com/Nike-Metallic-Sneakers-CZ4776-100-Numeric_8/dp/B08KGQRYWZ/ref=sr_1_193?dib=eyJ2IjoiMSJ9.i7HaEVFNuHqCJzXvyQYFTFioh2nX0jbaO1HRttP-2SsaPFw3D6vcxUi6FpaEFxXUNLkcD-CVijWeO-Dt2W1DPKKoyeRnOEQE5mFDtynTxphVC6BLcxcniXdCD_HFzrVV8f5BmSVXdO2PArm77M8dvN55btT8eZlRT-bc1p3KVxYidybBLSD0QU39mS9M3tQ6lBFj8kh3gd2mVUu37_SYCtV94I05k66enBz4JgP05SHk99udWSSFkm3bnwntZACZHxzOBF6YSmtI7GyshEhzd_t45ZENcBrUJsjJNLCMEFQ.epCcpN6qvvZhFGxb7sYnALO7jPccX54VNuo9bdPuoOY&dib_tag=se&keywords=Air+Jordan+sneakers&qid=1769197495&sr=8-193&xpid=1s_YYW3qmJhf2,B08KGQRYWZ,8,womens,1,10,False
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan 1,"Air Jordan 1 Mens Low ""Legend Blue"" Shoes","Air Jordan 1 Mens Low ""Legend Blue"" Shoes",,,False,New,New,,,,,4.6,Bescorp,https://www.amazon.com/dp/B0DMV5MTV4,B0DMV5MTV4,11.5,mens,1,10,False
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan 11,Nike Men's Air Jordan 11 Retro Sneaker,Nike Men's Air Jordan 11 Retro Sneaker,,,False,New,New,,,,,4.7,Stadium Goods,https://www.amazon.com/dp/B09367LHFW,B09367LHFW,8.5,mens,1,10,False
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan 1,Retro High OG Air Jordan 1 (TD),Retro High OG Air Jordan 1 (TD),80,80,True,New,New,,,,,,ISOMETRIX L.L.C,https://www.amazon.com/dp/B0F48VZNL5,B0F48VZNL5,5 Toddler,unisex-adult,1,10,False
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan 1,"Air Jordan 1 Retro Low TD ""Obsidian""","Air Jordan 1 Retro Low TD ""Obsidian""",75,75,True,New,New,FQ5435 400,FQ5435 400,FQ5435400,,,Kix n Gigglez,https://www.amazon.com/dp/B0F9ZWTRGX,B0F9ZWTRGX,5 Toddler,Unisex Baby,1,10,True
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan 1,"W AIR JORDAN 1 LOW ""WHITE/DK POWDER BLUE-GUM LIGHT BROWN""","W AIR JORDAN 1 LOW ""WHITE/DK POWDER BLUE-GUM LIGHT BROWN""",,,False,New,New,,,,,5,Sole_Secret,https://www.amazon.com/dp/B0FHC28HBX,B0FHC28HBX,7.5,All Ages,1,10,False
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan 11,Nike Men's Air Jordan 11 Retro Sneaker,Nike Men's Air Jordan 11 Retro Sneaker,260,260,True,New,New,,,,,4.7,Style Square,https://www.amazon.com/dp/B0D95LMJSK,B0D95LMJSK,8.5,mens,1,10,False
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan Sneakers,BLACK/GYM RED-ANTHRACITE Air Jordan MVP 92,BLACK/GYM RED-ANTHRACITE Air Jordan MVP 92,,,False,New,New,,,,,,DCZAPATOS,https://www.amazon.com/AIR-JORDAN-MVP-BLACK-RED-ANTHRACITE/dp/B0FHJYH9T8/ref=sr_1_216?dib=eyJ2IjoiMSJ9.i7HaEVFNuHqCJzXvyQYFTFioh2nX0jbaO1HRttP-2SsaPFw3D6vcxUi6FpaEFxXUNLkcD-CVijWeO-Dt2W1DPKKoyeRnOEQE5mFDtynTxphVC6BLcxcniXdCD_HFzrVV8f5BmSVXdO2PArm77M8dvN55btT8eZlRT-bc1p3KVxYidybBLSD0QU39mS9M3tQ6lBFj8kh3gd2mVUu37_SYCtV94I05k66enBz4JgP05SHk99udWSSFkm3bnwntZACZHxzOBF6YSmtI7GyshEhzd_t45ZENcBrUJsjJNLCMEFQ.epCcpN6qvvZhFGxb7sYnALO7jPccX54VNuo9bdPuoOY&dib_tag=se&keywords=Air+Jordan+sneakers&qid=1769197495&sr=8-216&xpid=1s_YYW3qmJhf2,B0FHJYH9T8,12,mens,0,0,False
